source_artifact,feature_name,normalized_feature_name,feature_role,policy_status,matched_policy_rule,review_note
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tarija,categorical_order_state_normalized_tarija,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tasmania,categorical_order_state_normalized_tasmania,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tazaalhucemastaunat,categorical_order_state_normalized_tazaalhucemastaunat,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tchira,categorical_order_state_normalized_tchira,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tehern,categorical_order_state_normalized_tehern,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tekirdag,categorical_order_state_normalized_tekirdag,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tel_aviv,categorical_order_state_normalized_tel_aviv,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_telangana,categorical_order_state_normalized_telangana,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tennessee,categorical_order_state_normalized_tennessee,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_ternpil,categorical_order_state_normalized_ternpil,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_terranova,categorical_order_state_normalized_terranova,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_territorio_de_la_capital_australiana,categorical_order_state_normalized_territorio_de_la_capital_australiana,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_territorio_de_la_capital_federal,categorical_order_state_normalized_territorio_de_la_capital_federal,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_territorio_del_norte,categorical_order_state_normalized_territorio_del_norte,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tete,categorical_order_state_normalized_tete,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_texas,categorical_order_state_normalized_texas,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_th_d_h_ni,categorical_order_state_normalized_th_d_h_ni,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_this,categorical_order_state_normalized_this,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tianjin,categorical_order_state_normalized_tianjin,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tiflis,categorical_order_state_normalized_tiflis,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_timis,categorical_order_state_normalized_timis,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tipaza,categorical_order_state_normalized_tipaza,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tirol,categorical_order_state_normalized_tirol,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_state_normalized_tizi_ouzou,categorical_order_state_normalized_tizi_ouzou,feature_importance_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
